Country,Gender,Age,Time,Start Time
HKG,W,40,219.85,2.25
GER,W,30,219.9,20.96666667
FIN,W,40,219.9,28.38333333
GER,W,40,219.9166667,4.266666667
USA,W,30,219.95,22.45
GER,W,35,220.05,26.16666667
POL,W,30,220.0666667,6.133333333
DEN,W,35,220.0666667,20.98333333
DEN,W,45,220.1,20.96666667
GER,W,30,220.1,4.016666667
GER,W,40,220.1333333,22.45
USA,W,35,220.15,27.81666667
MEX,W,35,220.1666667,27.8
GER,W,35,220.2333333,29.45
DEN,W,40,220.2333333,5.366666667
GER,W,45,220.2333333,20.65
CRC,W,35,220.25,21.56666667
RSA,W,30,220.2666667,22.21666667
ITA,W,40,220.2833333,20.68333333
RSA,W,50,220.3333333,22.28333333
GUA,W,30,220.3333333,22.2
EST,W,35,220.3666667,23.61666667
GBR,W,35,220.3666667,25.71666667
JPN,W,30,220.3666667,23.65
GER,W,40,220.3833333,23.86666667
USA,W,40,220.4166667,4.833333333
GER,W,60,220.4833333,20.05
USA,W,40,220.5166667,20.85
GBR,W,45,220.5333333,24.96666667
MEX,W,35,220.5333333,3.516666667
AUS,W,35,220.55,1.366666667
NOR,W,40,220.55,22.38333333
NOR,W,70,220.5666667,20.25
GBR,W,50,220.5833333,25.63333333
VEN,W,45,220.6,20.48333333
ARG,W,40,220.6,2.566666667
GBR,W,35,220.6166667,25.13333333
GER,W,45,220.6333333,6.1
FRA,W,50,220.65,20.21666667
NED,W,35,220.65,24.23333333
USA,W,30,220.6666667,22.03333333
FRA,W,40,220.6666667,20.85
MEX,W,35,220.6833333,2.916666667
IRL,W,40,220.6833333,20.36666667
GBR,W,35,220.7166667,21.18333333
GER,W,35,220.7666667,6.516666667
ITA,W,35,220.8,22.15
NED,W,35,220.8,24.36666667
USA,W,40,220.8333333,5.9
DEN,W,35,220.85,3.066666667
DEN,W,35,220.85,3.066666667
GER,W,30,220.8666667,20.6
GBR,W,55,220.8833333,20.63333333
GER,W,55,220.8833333,6.65
GBR,W,35,220.9,45.2
GER,W,35,220.9333333,24.78333333
GER,W,35,220.9333333,6.7
GER,W,45,220.9333333,21.65
GBR,W,35,220.9666667,24.53333333
UKR,W,35,220.9833333,20.66666667
POL,W,35,221.0833333,4.4
SLO,W,40,221.0833333,22.66666667
IRL,W,50,221.0833333,24.86666667
USA,W,45,221.0833333,24.15
ARG,W,50,221.1333333,21.8
GER,W,35,221.1333333,22.9
BRA,W,35,221.1666667,45.25
USA,W,50,221.1666667,22.98333333
FRA,W,50,221.1833333,5.4
DEN,W,50,221.2,22.2
GER,W,35,221.2333333,1.55
AUS,W,30,221.2333333,2.466666667
SUI,W,50,221.25,20.68333333
ARG,W,40,221.2666667,22.26666667
SUI,W,45,221.2833333,24.21666667
AUT,W,45,221.3,24.56666667
GER,W,35,221.35,28.35
COL,W,35,221.3666667,22.03333333
DEN,W,40,221.3833333,21
IRL,W,35,221.4166667,21.51666667
USA,W,35,221.4333333,20.38333333
ITA,W,55,221.45,25.25
GER,W,40,221.55,20.28333333
NOR,W,45,221.5833333,24.86666667
AUS,W,45,221.6166667,23.06666667
USA,W,35,221.6166667,24.38333333
MEX,W,45,221.6333333,3.433333333
GER,W,30,221.65,5.1
GER,W,35,221.65,6.4
GER,W,45,221.65,24.78333333
GER,W,45,221.6833333,5.266666667
SWE,W,45,221.7166667,4.083333333
AUT,W,45,221.75,20.5
ITA,W,50,221.7833333,20.13333333
GUA,W,30,221.7833333,22.88333333
FIN,W,35,221.8,45.66666667
GER,W,30,221.8166667,22.95
GER,W,35,221.8166667,24.86666667
GER,W,45,221.8333333,22.15
GER,W,35,221.8333333,45.06666667
USA,W,30,221.85,21.7
GER,W,30,221.8666667,21.98333333
ESP,W,35,221.8833333,45.21666667
GER,W,30,221.9,22.93333333
EST,W,40,221.9,23.66666667
RSA,W,35,221.9,22.56666667
GER,W,50,221.9333333,22.93333333
CHN,W,40,222,21.16666667
USA,W,40,222.0333333,20.4
AUT,W,45,222.05,22.41666667
RUS,W,30,222.0666667,49.73333333
GER,W,55,222.0833333,23.11666667
ESP,W,30,222.1333333,6.1
GER,W,35,222.1333333,21.01666667
GER,W,30,222.1666667,26.63333333
MEX,W,50,222.1833333,1.333333333
CAN,W,45,222.2,25.31666667
CHN,W,40,222.2333333,22.28333333
GBR,W,35,222.25,25.13333333
GER,W,35,222.2833333,52.6
USA,W,45,222.2833333,20.43333333
RUS,W,45,222.3,20.33333333
GBR,W,35,222.3166667,4.583333333
GER,W,45,222.3166667,22.36666667
MEX,W,50,222.3333333,5.2
GER,W,50,222.3666667,49.83333333
GBR,W,40,222.3833333,4.7
NGR,W,35,222.3833333,26.23333333
GER,W,45,222.3833333,27.58333333
BRA,W,35,222.4333333,20.6
SLO,W,35,222.45,28.96666667
BRA,W,35,222.45,20.41666667
AUT,W,35,222.45,21
FRA,W,50,222.45,20.31666667
GER,W,45,222.4666667,23.08333333
GER,W,30,222.5,24.18333333
GER,W,35,222.5,22.46666667
CRC,W,30,222.5166667,5.45
SWE,W,45,222.55,4.133333333
ITA,W,30,222.6,20.28333333
ITA,W,40,222.6166667,23.33333333
GER,W,50,222.6166667,4.383333333
NED,W,35,222.6166667,22.9
DEN,W,35,222.65,47.4
PER,W,35,222.6666667,20.78333333
DEN,W,55,222.6833333,4.466666667
GER,W,45,222.75,22.3
NOR,W,40,222.75,23.06666667
MEX,W,50,222.75,5.566666667
GER,W,35,222.7666667,23.28333333
GER,W,35,222.7833333,25.11666667
GER,W,35,222.7833333,25.16666667
GBR,W,40,222.8,2.233333333
GBR,W,35,222.8166667,47.75
USA,W,30,222.8333333,6.733333333
GER,W,40,222.8333333,23.73333333
GER,W,40,222.8666667,51.83333333
GER,W,45,222.8833333,23.98333333
GER,W,45,222.8833333,3.833333333
NED,W,40,222.9,23.68333333
GER,W,40,222.9,23.81666667
GER,W,35,222.9166667,4.55
NOR,W,45,222.9166667,23.13333333
IRL,W,40,222.95,5.683333333
GBR,W,40,222.95,25.7
USA,W,35,222.9666667,4.9
FRA,W,40,222.9666667,5.95
JPN,W,40,222.9666667,50.13333333
CHN,W,35,222.9666667,23.56666667
GER,W,30,222.9833333,22.45
FRA,W,45,222.9833333,1.783333333
GER,W,40,222.9833333,46.81666667
JPN,W,45,222.9833333,22.38333333
RSA,W,35,222.9833333,2.233333333
IRL,W,40,223.0166667,4.766666667
NED,W,30,223.0166667,6.583333333
USA,W,35,223.0333333,26.63333333
USA,W,40,223.0666667,5.166666667
GER,W,35,223.0833333,29.35
AUS,W,45,223.1166667,20.75
CRC,W,35,223.1666667,20.43333333
USA,W,35,223.1666667,20.15
GER,W,40,223.1666667,21.56666667
FIN,W,55,223.1833333,26.86666667
GER,W,40,223.2166667,20.2
FIN,W,35,223.2333333,25.83333333
BEL,W,40,223.2666667,21.73333333
NED,W,30,223.2833333,20.33333333
GER,W,40,223.2833333,7.1
JPN,W,50,223.2833333,20.88333333
GER,W,50,223.3,5.6
USA,W,35,223.3166667,5.916666667
GER,W,35,223.3166667,45.45
GER,W,55,223.3166667,5.916666667
GER,W,55,223.3166667,5.916666667
USA,W,30,223.3333333,23.03333333
NZL,W,30,223.3833333,4.1
DEN,W,40,223.4,23.88333333
NED,W,55,223.4166667,4.7
CHN,W,30,223.4333333,0.2166666667
NOR,W,45,223.4833333,20.21666667
GER,W,45,223.4833333,22.48333333
RUS,W,30,223.5166667,48.11666667
DEN,W,50,223.5333333,24.36666667
NGR,W,30,223.55,28.38333333
GBR,W,50,223.5833333,21.45
CHN,W,35,223.6333333,29.23333333
GER,W,50,223.65,21.71666667
GER,W,45,223.6666667,20.16666667
FIN,W,35,223.6833333,25.96666667
NOR,W,35,223.6833333,22.16666667
GER,W,35,223.7,48.86666667
FRA,W,40,223.7166667,28.85
GER,W,35,223.7166667,23.58333333
IRL,W,35,223.7166667,22.55
GER,W,35,223.7166667,50.78333333
DEN,W,35,223.7333333,28.41666667
GER,W,30,223.75,20.25
SUI,W,30,223.75,6.2
GER,W,35,223.75,20.98333333
NOR,W,40,223.7666667,5.366666667
USA,W,35,223.7666667,5.166666667
GER,W,40,223.7666667,20.98333333
GBR,W,40,223.7833333,21.91666667
POL,W,30,223.8,4.483333333
GER,W,35,223.8,20.95
GER,W,45,223.8333333,21.15
GER,W,35,223.8333333,49.68333333
GER,W,35,223.8333333,49.68333333
GER,W,35,223.85,22.5
GER,W,30,223.9,47.81666667
IRL,W,55,223.9166667,4.3
CHN,W,40,223.95,20.55
NED,W,35,223.9666667,28.61666667
GBR,W,40,223.9833333,21.26666667
GER,W,35,223.9833333,26.73333333
DEN,W,45,224,4.35
CAN,W,50,224,22.48333333
CAN,W,35,224.0333333,21.98333333
DEN,W,35,224.0333333,20.71666667
GBR,W,35,224.0666667,30
GER,W,35,224.1333333,2.916666667
GER,W,35,224.1333333,27.68333333
SIN,W,40,224.15,22.01666667
SUI,W,50,224.15,6
GBR,W,35,224.1666667,20.1
ITA,W,40,224.1666667,48.63333333
PAN,W,30,224.1833333,45.43333333
CAN,W,55,224.2,26.21666667
NED,W,30,224.2,25.71666667
IRL,W,35,224.2166667,24.95
SLO,W,50,224.25,24.56666667
FRA,W,40,224.25,21.15
NOR,W,55,224.2666667,3.75
AUS,W,35,224.2666667,1.533333333
GBR,W,35,224.2666667,29.53333333
NED,W,35,224.2666667,20.46666667
CHN,W,45,224.2666667,25.73333333
POR,W,30,224.2833333,22.16666667
CAN,W,40,224.3,23.63333333
POL,W,50,224.3333333,2.566666667
SUI,W,50,224.3333333,20.63333333
USA,W,35,224.3333333,24.8
GER,W,30,224.35,23.28333333
POR,W,35,224.3666667,21.83333333
FRA,W,35,224.3666667,45.51666667
GER,W,35,224.3666667,21.91666667
GER,W,35,224.3666667,49.01666667
GER,W,45,224.4,20.46666667
ISL,W,35,224.4333333,23
GER,W,35,224.45,28
SUI,W,35,224.45,21.58333333
ESP,W,30,224.5,21.78333333
NOR,W,50,224.55,22.7
GBR,W,35,224.55,52.71666667
CAN,W,30,224.55,20.98333333
RSA,W,35,224.5833333,21.71666667
ITA,W,35,224.5833333,30.01666667
GBR,W,35,224.5833333,25.15
FRA,W,45,224.6333333,21.3
GER,W,30,224.6333333,21.36666667
GER,W,35,224.65,21.76666667
DEN,W,45,224.65,25.01666667
GER,W,30,224.65,21.75
DEN,W,35,224.6666667,3.633333333
GER,W,35,224.6666667,29.48333333
USA,W,35,224.6666667,23.43333333
GER,W,45,224.6833333,26.46666667
SUI,W,50,224.7,22
SUI,W,35,224.7,28.76666667
GER,W,30,224.7166667,28.03333333
DEN,W,35,224.7166667,5.216666667
SUI,W,30,224.7333333,21.43333333
GER,W,50,224.75,6.483333333
USA,W,50,224.7666667,29.2
SUI,W,35,224.8333333,24.33333333
GER,W,50,224.8333333,22.25
USA,W,35,224.8666667,24.13333333
GER,W,50,224.8833333,23.83333333
USA,W,35,224.9,21.68333333
CAN,W,35,224.9,52.68333333
IRL,W,40,224.9,28.03333333
GER,W,35,224.9333333,21.41666667
SUI,W,40,224.95,21.55
GER,W,30,224.95,24.5
JPN,W,50,224.95,24.25
GBR,W,45,224.9833333,24.06666667
GER,W,35,224.9833333,2.866666667
GER,W,35,225,23.33333333
POL,W,35,225.0333333,29.23333333
UKR,W,35,225.0333333,47.83333333
GBR,W,45,225.05,45.58333333
CAN,W,35,225.0666667,24.68333333
ITA,W,55,225.1,24.83333333
GER,W,45,225.1,20.21666667
USA,W,45,225.1166667,4.266666667
GER,W,35,225.1333333,23.61666667
FRA,W,50,225.15,22.1
GER,W,30,225.15,21.01666667
GER,W,35,225.15,45.18333333
GER,W,30,225.1666667,45.33333333
DEN,W,40,225.1666667,5.433333333
FRA,W,50,225.1833333,20.96666667
GER,W,35,225.2,25.08333333
DEN,W,40,225.2166667,20.7
DEN,W,30,225.2166667,21
GBR,W,45,225.25,29.98333333
GER,W,30,225.2666667,23.15
FRA,W,35,225.2666667,52.41666667
GER,W,40,225.2833333,26.71666667
GER,W,35,225.2833333,45.13333333
GER,W,35,225.2833333,4.316666667
GBR,W,45,225.2833333,20.95
MEX,W,40,225.2833333,4.683333333
ESP,W,35,225.3,27.45
HKG,W,50,225.3,22.23333333
GER,W,35,225.3166667,21.01666667
HKG,W,35,225.3333333,3.783333333
GRE,W,30,225.3833333,28.45
GER,W,35,225.4,5.233333333
GER,W,40,225.4,54.95
CRC,W,40,225.4166667,20.55
GER,W,50,225.4333333,3.366666667
USA,W,30,225.45,1.75
GER,W,30,225.4666667,21.51666667
AUS,W,30,225.4666667,27.58333333
GER,W,45,225.4833333,21.08333333
GER,W,35,225.4833333,45.45
GER,W,45,225.5,4.616666667
IRL,W,30,225.5166667,4.033333333
GER,W,45,225.5333333,5.466666667
USA,W,30,225.55,24.9
CRC,W,35,225.55,23.3
NED,W,30,225.5666667,23.51666667
GER,W,50,225.5833333,24.46666667
ISR,W,40,225.6,27.35
USA,W,30,225.6166667,5.216666667
NOR,W,35,225.65,45.48333333
CAN,W,40,225.7166667,27.83333333
GER,W,50,225.7166667,23.53333333
FRA,W,55,225.75,26.16666667
CHI,W,40,225.75,21.76666667
GER,W,35,225.7666667,29.33333333
GER,W,30,225.7666667,6.1
FRA,W,45,225.7666667,21.25
MEX,W,30,225.7666667,54.21666667
MEX,W,30,225.7833333,1.15
GER,W,35,225.8,22.73333333
SWE,W,40,225.8,22.45
GER,W,50,225.8,3.983333333
CHN,W,30,225.8166667,24.96666667
GER,W,35,225.8166667,23.73333333
GER,W,40,225.8333333,20.78333333
DEN,W,40,225.85,22.56666667
GER,W,35,225.85,22.98333333
ARG,W,35,225.85,24.38333333
CAN,W,35,225.85,4.7
JPN,W,50,225.85,23.73333333
POL,W,40,225.8833333,26.46666667
NOR,W,40,225.9,22.53333333
ESP,W,30,225.9,3.916666667
FRA,W,45,225.9166667,21.88333333
USA,W,35,225.9166667,28.08333333
DEN,W,40,225.9333333,21.48333333
SUI,W,45,225.9666667,45.35
FRA,W,35,225.9833333,28.96666667
FRA,W,30,225.9833333,23.03333333
NOR,W,40,226.0166667,45.73333333
GBR,W,40,226.0166667,23.83333333
USA,W,30,226.0333333,4.45
GER,W,30,226.0333333,45.18333333
GER,W,40,226.0666667,50.7
USA,W,30,226.1,48.76666667
GER,W,35,226.1,46.13333333
GER,W,45,226.1,21.93333333
BRA,W,40,226.1,25.95
GER,W,50,226.1166667,26.33333333
GER,W,50,226.1333333,27.15
COL,W,40,226.1333333,53.18333333
GER,W,35,226.1333333,6.366666667
AUT,W,35,226.1333333,21.65
FRA,W,40,226.1666667,22.45
EST,W,35,226.25,23.1
COL,W,30,226.25,50.78333333
RUS,W,30,226.2666667,23.53333333
CHN,W,45,226.2833333,46.26666667
FRA,W,35,226.3,45.2
MEX,W,40,226.3333333,45.26666667
GER,W,45,226.35,45.21666667
GER,W,35,226.3666667,29.16666667
GER,W,35,226.4,28.46666667
COL,W,40,226.4333333,51.35
ITA,W,35,226.45,22.11666667
SLO,W,45,226.5,24.56666667
GER,W,35,226.5,26.81666667
CHN,W,35,226.5166667,29.71666667
IRL,W,30,226.5333333,45.18333333
CHN,W,35,226.55,20.9
GBR,W,50,226.55,6.15
MEX,W,40,226.5666667,4.683333333
COL,W,45,226.5833333,52.41666667
AUT,W,35,226.6,45.56666667
RUS,W,35,226.6,2.966666667
USA,W,35,226.6166667,29.81666667
GER,W,35,226.6666667,46.53333333
MEX,W,30,226.7333333,25.06666667
GER,W,30,226.7333333,5.666666667
USA,W,45,226.7333333,21.1
GER,W,40,226.7333333,22.68333333
NED,W,35,226.7333333,20.51666667
GER,W,35,226.75,50.35
RSA,W,45,226.7833333,22.78333333
GER,W,40,226.7833333,20.83333333
HUN,W,35,226.7833333,22.41666667
GER,W,35,226.8,29.16666667
EST,W,45,226.8,20.1
GER,W,30,226.8,24.66666667
NOR,W,50,226.8,4.4
CAN,W,45,226.8166667,21.03333333
FRA,W,55,226.8333333,4.833333333
CAN,W,50,226.8666667,23.78333333
SWE,W,35,226.8666667,5.383333333
GER,W,35,226.8666667,22.63333333
GER,W,35,226.8833333,46.08333333
MEX,W,30,226.9,23.18333333
GBR,W,30,226.9,23.18333333
GBR,W,35,226.9166667,21.53333333
ARG,W,35,226.95,2.383333333
KAZ,W,35,226.9833333,23.33333333
GER,W,40,226.9833333,28.98333333
GBR,W,40,226.9833333,25.16666667
MEX,W,35,227,25.8
GBR,W,35,227.0333333,27.83333333
USA,W,35,227.05,23.95
BRA,W,35,227.0666667,52.5
GER,W,35,227.0666667,51.65
GER,W,35,227.0833333,25.21666667
AUT,W,35,227.0833333,25.21666667
FRA,W,35,227.0833333,45.48333333
JPN,W,35,227.1,21.86666667
GER,W,40,227.1,29.5
GER,W,45,227.1166667,22.45
SWE,W,50,227.1166667,22.95
GER,W,35,227.1333333,25.91666667
GER,W,30,227.1333333,5.6
GBR,W,30,227.1333333,26.86666667
FRA,W,30,227.1333333,23.48333333
GBR,W,40,227.1666667,25.28333333
GER,W,35,227.1666667,20.3
ITA,W,45,227.1833333,22.78333333
ESP,W,30,227.2,5.583333333
CAN,W,30,227.2,26.01666667
USA,W,45,227.2,22.56666667
CAN,W,55,227.2166667,25.8
GER,W,40,227.25,23.55
FIN,W,40,227.25,5.616666667
FIN,W,40,227.2666667,49.98333333
MEX,W,35,227.2833333,0.3833333333
GER,W,30,227.35,20.96666667
MEX,W,40,227.35,4.45
CRC,W,40,227.35,24.98333333
MEX,W,30,227.35,2.616666667
GER,W,35,227.35,29.36666667
ITA,W,45,227.3666667,20.38333333
MEX,W,35,227.3833333,24.25
RUS,W,35,227.3833333,25.43333333
FRA,W,50,227.4,25.6
USA,W,35,227.4166667,20.7
FRA,W,55,227.45,53.18333333
CAN,W,55,227.45,24.06666667
GER,W,35,227.4666667,49.93333333
GBR,W,35,227.4833333,28.3
GER,W,35,227.4833333,2.983333333
DEN,W,35,227.5,22.85
GER,W,35,227.5,56.08333333
CAN,W,40,227.5166667,23.95
GBR,W,40,227.5166667,24.01666667
GER,W,55,227.5166667,20.05
GER,W,40,227.5666667,21.68333333
GER,W,35,227.5833333,28.15
NED,W,55,227.5833333,1.733333333
USA,W,50,227.6,4.533333333
AUT,W,35,227.6333333,25.21666667
USA,W,40,227.7,3.15
GER,W,40,227.7166667,24.5
GBR,W,30,227.7166667,21.33333333
DEN,W,35,227.7666667,22.96666667
GER,W,45,227.8,45.33333333
FRA,W,35,227.8166667,20.08333333
GBR,W,30,227.8166667,23.68333333
BRA,W,35,227.8333333,25.26666667
NED,W,45,227.8333333,2.883333333
CAN,W,30,227.8833333,25.01666667
GER,W,50,227.9166667,24.03333333
GER,W,50,227.9166667,22.56666667
GBR,W,45,227.95,24.55
CRC,W,30,227.9666667,2.383333333
GBR,W,30,227.9833333,22.93333333
HKG,W,40,227.9833333,23.56666667
FRA,W,50,228,2.283333333
NED,W,40,228.0333333,30.25
GBR,W,35,228.0666667,30
GER,W,30,228.0666667,27.95
GER,W,35,228.0666667,27.76666667
MEX,W,35,228.0833333,20.05
GER,W,40,228.1166667,21.65
GER,W,30,228.1166667,22.61666667
NOR,W,45,228.15,25.1
GER,W,50,228.15,23.55
GER,W,35,228.15,22.81666667
GER,W,35,228.15,21.15
GBR,W,45,228.1666667,4.4
GER,W,35,228.2,27.73333333
GER,W,35,228.2166667,26.98333333
NOR,W,45,228.2166667,23.08333333
GBR,W,35,228.2166667,26.58333333
POL,W,40,228.2166667,26.6
GBR,W,45,228.2333333,26.56666667
GER,W,35,228.25,48.28333333
RSA,W,30,228.2833333,21.6
NED,W,30,228.3,22.06666667
GER,W,45,228.35,22.8
NED,W,35,228.35,24.25
VEN,W,35,228.3666667,45.45
GER,W,45,228.3666667,20.43333333
BRA,W,30,228.3833333,22.96666667
FRA,W,40,228.3833333,46.43333333
GER,W,30,228.3833333,22.53333333
GER,W,50,228.4,26.25
GER,W,35,228.4,5.3
GBR,W,50,228.4166667,21.48333333
NOR,W,35,228.45,24.81666667
ITA,W,30,228.45,22.46666667
USA,W,40,228.45,23.26666667
GER,W,45,228.45,22.9
GER,W,40,228.4666667,25.83333333
CHN,W,50,228.4833333,25.46666667
IRL,W,45,228.5,21.31666667
NED,W,35,228.5166667,28.03333333
AUS,W,55,228.5333333,23.26666667
AUS,W,55,228.55,23.58333333
GER,W,45,228.5666667,22.48333333
GBR,W,35,228.6,30.45
ISL,W,40,228.6,3.433333333
NED,W,55,228.6,25.56666667
FRA,W,45,228.6,20.23333333
GER,W,45,228.6333333,22.71666667
GUA,W,35,228.65,28.78333333
SWE,W,30,228.6833333,21.25
GBR,W,40,228.6833333,3.866666667
GER,W,35,228.6833333,51.83333333
FRA,W,40,228.75,2.6
GER,W,45,228.75,25.36666667
GBR,W,35,228.75,25.38333333
MEX,W,35,228.7666667,2.05
GER,W,30,228.7833333,45.41666667
GER,W,40,228.8,6.15
GER,W,35,228.8,27.28333333
USA,W,40,228.8,2.116666667
GER,W,35,228.8166667,24.55
NOR,W,40,228.8166667,45.85
GER,W,40,228.9,30.18333333
GER,W,35,228.9,23.43333333
GER,W,40,228.9,20.93333333
NZL,W,40,228.9,30.36666667
GER,W,50,228.9166667,23.96666667
DEN,W,55,228.9333333,24.16666667
GBR,W,35,228.9666667,25.23333333
NOR,W,45,228.9833333,22.68333333
FRA,W,30,229,27.01666667
MEX,W,40,229,5.6
DEN,W,30,229.0166667,25.43333333
GER,W,45,229.0333333,6.283333333
DEN,W,40,229.0333333,3.583333333
DEN,W,40,229.1333333,21.45
CRO,W,45,229.1666667,46.1
GBR,W,30,229.1666667,29.56666667
ITA,W,45,229.2166667,29.11666667
GER,W,35,229.2166667,24.86666667
GER,W,30,229.2333333,26.71666667
GBR,W,50,229.2333333,5.483333333
BRA,W,35,229.25,24.36666667
CHN,W,30,229.25,45.06666667
ESP,W,45,229.25,47.51666667
KEN,W,55,229.2666667,27.31666667
USA,W,35,229.2666667,22.25
USA,W,55,229.3,21.25
NED,W,30,229.3,28.61666667
CRC,W,30,229.3333333,2.883333333
DEN,W,45,229.35,3.95
GER,W,30,229.35,47.15
ITA,W,40,229.35,24.35
GBR,W,45,229.3666667,27.45
GER,W,35,229.3833333,20.55
GER,W,50,229.4,22.48333333
NED,W,50,229.4333333,6.083333333
GER,W,40,229.4333333,54.5
GER,W,60,229.4333333,21.9
USA,W,35,229.4666667,48.2
DEN,W,40,229.4666667,23.03333333
MDA,W,30,229.4833333,28.38333333
FRA,W,35,229.4833333,20.71666667
CHN,W,35,229.4833333,21.06666667
GER,W,45,229.4833333,20.1
GER,W,45,229.5,23.3
USA,W,30,229.5,4.666666667
NOR,W,40,229.5333333,22.11666667
AUS,W,50,229.5333333,22.98333333
SWE,W,40,229.55,6.65
AUS,W,30,229.55,22.96666667
NED,W,35,229.55,28.96666667
IRL,W,35,229.6,5.433333333
NED,W,35,229.6333333,25.1
SUI,W,35,229.6666667,49.25
GER,W,35,229.6666667,21.6
SWE,W,35,229.6833333,21.53333333
GER,W,50,229.7,22.18333333
GER,W,45,229.7,27.66666667
GER,W,35,229.7166667,50.93333333
DEN,W,60,229.7166667,20.93333333
GER,W,30,229.7166667,26.11666667
FIN,W,35,229.7333333,28.75
USA,W,50,229.7333333,29.23333333
RUS,W,30,229.75,47.46666667
NZL,W,60,229.75,22.2
GER,W,35,229.7666667,54.91666667
IRL,W,45,229.7833333,4.05
GER,W,40,229.7833333,22.35
USA,W,60,229.7833333,25.6
GER,W,35,229.8,22.2
GBR,W,35,229.8,46.01666667
AUS,W,35,229.8166667,28.15
HKG,W,35,229.8333333,23.66666667
BEL,W,45,229.8333333,22.46666667
GBR,W,35,229.85,29.15
SWE,W,45,229.85,25.45
GER,W,45,229.8833333,26.46666667
HKG,W,40,229.9,21.25
COL,W,45,229.9,25.33333333
CAN,W,45,229.9333333,4.95
CAN,W,60,229.9333333,21.51666667
GER,W,35,229.9333333,46.26666667
GER,W,35,229.95,22.51666667
DEN,W,35,229.95,26.5
POL,W,30,229.9666667,46.65
GER,W,45,229.9833333,23.83333333
GER,W,35,230,29.41666667
GER,W,30,230.0166667,45.16666667
GER,W,35,230.0166667,24.28333333
NED,W,40,230.0166667,21.38333333
POL,W,40,230.0166667,25.58333333
GER,W,30,230.0333333,24.26666667
GER,W,45,230.0333333,21.81666667
USA,W,45,230.05,25.61666667
TPE,W,35,230.05,28.86666667
GER,W,35,230.05,20.61666667
ITA,W,45,230.0666667,23.88333333
USA,W,35,230.0666667,24.75
GER,W,35,230.0666667,23.41666667
GBR,W,35,230.0666667,54.85
ESP,W,50,230.0833333,5.3
SLO,W,50,230.0833333,5.716666667
GER,W,35,230.1166667,45.13333333
GBR,W,35,230.1166667,25.86666667
GER,W,45,230.1333333,22.3
GER,W,30,230.1666667,3.116666667
GER,W,30,230.1666667,24.68333333
USA,W,50,230.1666667,22.2
GER,W,35,230.2,6.616666667
GBR,W,35,230.2166667,21.91666667
FRA,W,35,230.2166667,30.33333333
FIN,W,40,230.2333333,21.36666667
COL,W,30,230.25,24.66666667
GER,W,45,230.2666667,5.55
CAN,W,50,230.2833333,5.8
AUS,W,45,230.2833333,20.91666667
GBR,W,45,230.3,21.98333333
GER,W,45,230.3,6.05
GER,W,35,230.3166667,21
USA,W,30,230.3166667,24.08333333
DEN,W,30,230.3333333,5.533333333
SUI,W,35,230.3333333,28.75
FRA,W,50,230.35,20.7
CRC,W,35,230.3833333,25.48333333
GER,W,30,230.4166667,3.383333333
CHN,W,50,230.4333333,25.46666667
DEN,W,35,230.45,23.33333333
AUT,W,35,230.4833333,53.88333333
AUT,W,35,230.5166667,23.51666667
FRA,W,35,230.55,25.03333333
FRA,W,45,230.55,4.983333333
JPN,W,45,230.5666667,26.9
GER,W,40,230.5666667,23.31666667
DEN,W,35,230.5833333,22.58333333
RSA,W,35,230.6166667,20.13333333
GER,W,35,230.6166667,21.91666667
ESP,W,40,230.6333333,29.53333333
GER,W,35,230.65,45.56666667
GER,W,50,230.6666667,5.966666667
SWE,W,35,230.6833333,51.2
FRA,W,55,230.6833333,4.083333333
GER,W,35,230.7,50.05
GBR,W,35,230.7166667,20.03333333
GER,W,40,230.7333333,21.18333333
CHI,W,55,230.7333333,3.733333333
SUI,W,40,230.75,29.33333333
GBR,W,30,230.75,30.71666667
NOR,W,35,230.7666667,45.75
GER,W,30,230.8333333,21.96666667
SUI,W,45,230.8333333,21.08333333
GBR,W,35,230.8833333,23.21666667
CRC,W,35,230.9166667,25.06666667
CAN,W,35,230.9333333,21.28333333
HKG,W,45,230.9666667,22.46666667
GBR,W,30,230.9833333,21.8
GER,W,30,231,48.93333333
GER,W,40,231,23.9
NOR,W,45,231,22.71666667
USA,W,30,231.0166667,25.4
GER,W,50,231.05,22.9
ESP,W,35,231.05,21.51666667
GER,W,40,231.0666667,26.98333333
GER,W,35,231.0666667,48.75
ESP,W,30,231.0833333,2.95
GER,W,35,231.1,45.93333333
SWE,W,35,231.15,22.81666667
DEN,W,35,231.1666667,30.96666667
FRA,W,50,231.1833333,22.48333333
GER,W,35,231.2166667,45.71666667
ITA,W,50,231.2166667,26.21666667
GBR,W,45,231.2666667,26.43333333
DEN,W,35,231.2666667,21.36666667
FRA,W,50,231.3,27.66666667
NOR,W,40,231.3,23.25
NED,W,35,231.3,26.21666667
GER,W,55,231.3166667,3.383333333
DEN,W,45,231.3333333,22.26666667
PAN,W,40,231.3333333,25.68333333
GER,W,30,231.3333333,23.13333333
CZE,W,35,231.35,23.93333333
CAN,W,45,231.35,30.33333333
GER,W,30,231.3666667,22.08333333
GBR,W,35,231.3833333,20.45
GBR,W,55,231.3833333,21.58333333
GER,W,50,231.4,3.7
GER,W,35,231.4333333,26.25
AUS,W,30,231.45,24.21666667
USA,W,60,231.45,4.483333333
DEN,W,35,231.45,26.4
